fecha,fondo,administradora,valor cuota,valor patrimonio
2020-03-11,A,PLANVITAL,45729.93,502272398838.0
2020-03-11,A,PROVIDA,49082.71,4020384885033.0
2020-03-11,A,UNO,50532.03,14928169614.0
2020-03-12,A,CAPITAL,45891.0,3773525363551.0
2020-03-12,A,CUPRUM,48062.26,4644271044440.0
2020-03-12,A,HABITAT,49011.91,5453392721575.0
2020-03-12,A,MODELO,47051.07,1104772223530.0
2020-03-12,A,PLANVITAL,44600.07,489523776269.0
2020-03-12,A,PROVIDA,47918.83,3923840447705.0
2020-03-12,A,UNO,49333.88,14719692339.0
2020-03-13,A,CAPITAL,43069.21,3499491942119.0
2020-03-13,A,CUPRUM,45282.25,4360063174693.0
2020-03-13,A,HABITAT,46147.14,5121292069796.0
2020-03-13,A,MODELO,44150.72,1032497469754.0
2020-03-13,A,PLANVITAL,41975.61,459789359685.0
2020-03-13,A,PROVIDA,45047.28,3679372119811.0
2020-03-13,A,UNO,46660.43,13652761437.0
2020-03-14,A,CAPITAL,43069.21,3499491942119.0
2020-03-14,A,CUPRUM,45282.25,4360063174693.0
2020-03-14,A,HABITAT,46147.14,5121292069796.0
2020-03-14,A,MODELO,44150.72,1032497469754.0
2020-03-14,A,PLANVITAL,41975.61,459789359685.0
2020-03-14,A,PROVIDA,45047.28,3679372119811.0
2020-03-14,A,UNO,46660.43,13652761437.0
2020-03-15,A,CAPITAL,43069.21,3499491942119.0
2020-03-15,A,CUPRUM,45282.25,4360063174693.0
2020-03-15,A,HABITAT,46147.14,5121292069796.0
2020-03-15,A,MODELO,44150.72,1032497469754.0
2020-03-15,A,PLANVITAL,41975.61,459789359685.0
2020-03-15,A,PROVIDA,45047.28,3679372119811.0
2020-03-15,A,UNO,46660.43,13652761437.0
2020-03-16,A,CAPITAL,43696.45,3538069889537.0
2020-03-16,A,CUPRUM,45750.27,4384020065316.0
2020-03-16,A,HABITAT,46650.46,5156786796528.0
2020-03-16,A,MODELO,44734.33,1043336079346.0
2020-03-16,A,PLANVITAL,42455.57,467999073454.0
2020-03-16,A,PROVIDA,45556.69,3716572850622.0
2020-03-16,A,UNO,46865.74,14004360048.0
2020-03-17,A,CAPITAL,40648.2,3267818450218.0
2020-03-17,A,CUPRUM,42722.44,4078916151941.0
2020-03-17,A,HABITAT,43673.0,4808403258451.0
2020-03-17,A,MODELO,41532.84,965968605346.0
2020-03-17,A,PLANVITAL,39584.6,436168457424.0
2020-03-17,A,PROVIDA,42609.28,3467932203433.0
2020-03-17,A,UNO,44054.39,12974803646.0
2020-03-18,A,CAPITAL,40941.82,3253205587783.0
2020-03-18,A,CUPRUM,43019.65,4070551154838.0
2020-03-18,A,HABITAT,43922.58,4792153762594.0
2020-03-18,A,MODELO,41880.49,960972968899.0
2020-03-18,A,PLANVITAL,39879.95,436815402890.0
2020-03-18,A,PROVIDA,42814.07,3456829196066.0
2020-03-18,A,UNO,44254.4,12689638094.0
2020-03-19,A,CAPITAL,39161.85,3084288608918.0
2020-03-19,A,CUPRUM,41237.32,3874172242612.0
2020-03-19,A,HABITAT,42102.74,4568204379669.0
2020-03-19,A,MODELO,40071.44,909418664975.0
2020-03-19,A,PLANVITAL,38185.15,416240591383.0
2020-03-19,A,PROVIDA,40962.97,3286229241208.0
2020-03-19,A,UNO,42343.67,12068369890.0
2020-03-20,A,CAPITAL,38903.23,3007039052195.0
2020-03-20,A,CUPRUM,40896.6,3784863752684.0
2020-03-20,A,HABITAT,41862.28,4497220365536.0
2020-03-20,A,MODELO,39792.0,882541434279.0
2020-03-20,A,PLANVITAL,37868.88,410006154027.0
2020-03-20,A,PROVIDA,40685.36,3232057466248.0
2020-03-20,A,UNO,41901.25,11920578678.0
2020-03-21,A,CAPITAL,38903.23,3007039052195.0
2020-03-21,A,CUPRUM,40896.6,3784863752684.0
2020-03-21,A,HABITAT,41862.28,4497220365536.0
2020-03-21,A,MODELO,39792.0,882541434279.0
2020-03-21,A,PLANVITAL,37868.88,410006154027.0
2020-03-21,A,PROVIDA,40685.36,3232057466248.0
2020-03-21,A,UNO,41901.25,11920578678.0
2020-03-22,A,CAPITAL,38903.23,3007039052195.0
2020-03-22,A,CUPRUM,40896.6,3784863752684.0
2020-03-22,A,HABITAT,41862.28,4497220365536.0
2020-03-22,A,MODELO,39792.0,882541434279.0
2020-03-22,A,PLANVITAL,37868.88,410006154027.0
2020-03-22,A,PROVIDA,40685.36,3232057466248.0
2020-03-22,A,UNO,41901.25,11920578678.0
2020-03-23,A,CAPITAL,38846.47,2946808185805.0
2020-03-23,A,CUPRUM,40810.76,3709235900804.0
2020-03-23,A,HABITAT,41785.52,4410487149341.0
2020-03-23,A,MODELO,39721.57,871135989165.0
2020-03-23,A,PLANVITAL,37829.44,406585802886.0
2020-03-23,A,PROVIDA,40655.05,3206713108797.0
2020-03-23,A,UNO,41681.57,11773110901.0
2020-03-24,A,CAPITAL,38008.16,2847342274025.0
2020-03-24,A,CUPRUM,39926.67,3590401535759.0
2020-03-24,A,HABITAT,40851.66,4218896370141.0
2020-03-24,A,MODELO,38767.9,840226128689.0
2020-03-24,A,PLANVITAL,36971.76,394921674023.0
2020-03-24,A,PROVIDA,39741.05,3112183706061.0
2020-03-24,A,UNO,40915.86,11138955337.0
2020-03-25,A,CAPITAL,39053.27,2858311400031.0
2020-03-25,A,CUPRUM,41016.87,3634052333657.0
2020-03-25,A,HABITAT,41986.26,4253219149169.0
2020-03-25,A,MODELO,39854.2,842837297338.0
2020-03-25,A,PLANVITAL,38053.52,402427624683.0
2020-03-25,A,PROVIDA,40867.29,3156572064085.0
2020-03-25,A,UNO,41770.77,10906247025.0
2020-03-26,A,CAPITAL,39979.01,2851420863978.0
2020-03-26,A,CUPRUM,41962.35,3661713900099.0
2020-03-26,A,HABITAT,42938.38,4288477830885.0
2020-03-26,A,MODELO,40835.22,847241472222.0
2020-03-26,A,PLANVITAL,38993.62,408300223369.0
2020-03-26,A,PROVIDA,41919.08,3204284436782.0
2020-03-26,A,UNO,43072.72,10768208204.0
2020-03-27,A,CAPITAL,40977.76,2836052223429.0
2020-03-27,A,CUPRUM,43028.3,3685744493815.0
2020-03-27,A,HABITAT,43911.17,4296137139267.0
2020-03-27,A,MODELO,41986.86,851697770337.0
2020-03-27,A,PLANVITAL,40025.52,414829056621.0
2020-03-27,A,PROVIDA,43030.62,3239245265031.0
2020-03-27,A,UNO,44235.96,10538034426.0
2020-03-28,A,CAPITAL,40977.76,2836052223429.0
2020-03-28,A,CUPRUM,43028.3,3685744493815.0
2020-03-28,A,HABITAT,43911.17,4296137139267.0
2020-03-28,A,MODELO,41986.86,851697770337.0
2020-03-28,A,PLANVITAL,40025.52,414829056621.0
2020-03-28,A,PROVIDA,43030.62,3239245265031.0
2020-03-28,A,UNO,44235.96,10538034426.0
2020-03-29,A,CAPITAL,40977.76,2836052223429.0
2020-03-29,A,CUPRUM,43028.3,3685744493815.0
2020-03-29,A,HABITAT,43911.17,4296137139267.0
2020-03-29,A,MODELO,41986.86,851697770337.0
2020-03-29,A,PLANVITAL,40025.52,414829056621.0
2020-03-29,A,PROVIDA,43030.62,3239245265031.0
2020-03-29,A,UNO,44235.96,10538034426.0
2020-03-30,A,CAPITAL,40246.21,2929171579708.0
2020-03-30,A,CUPRUM,42309.23,3796035093348.0
2020-03-30,A,HABITAT,43245.31,4446974771194.0
2020-03-30,A,MODELO,41240.51,879400222996.0
2020-03-30,A,PLANVITAL,39402.62,422326438499.0
2020-03-30,A,PROVIDA,42324.43,3267196663568.0
2020-03-30,A,UNO,43462.32,10904711479.0
2020-03-31,A,CAPITAL,40990.8,3067831243792.0
2020-03-31,A,CUPRUM,42977.25,3909920197724.0
2020-03-31,A,HABITAT,43924.53,4721327153581.0
2020-03-31,A,MODELO,41989.52,937449770817.0
2020-03-31,A,PLANVITAL,40014.21,432469799233.0
2020-03-31,A,PROVIDA,42974.21,3337125329967.0
2020-03-31,A,UNO,44139.62,11602032503.0
2020-04-01,A,CAPITAL,41443.24,3109965201918.0
2020-04-01,A,CUPRUM,43432.15,3979851854476.0
2020-04-01,A,HABITAT,44335.42,4865828984615.0
2020-04-01,A,MODELO,42400.76,990546466349.0
2020-04-01,A,PLANVITAL,40453.24,440172798440.0
2020-04-01,A,PROVIDA,43495.08,3377897374498.0
2020-04-01,A,UNO,44591.25,12385557524.0
2020-04-02,A,CAPITAL,41016.22,3079985754583.0
2020-04-02,A,CUPRUM,42905.01,3940776012344.0
2020-04-02,A,HABITAT,43820.85,4824808401612.0
2020-04-02,A,MODELO,41827.31,981552834209.0
2020-04-02,A,PLANVITAL,39989.37,435316394423.0
2020-04-02,A,PROVIDA,42950.46,3338102226292.0
2020-04-02,A,UNO,43952.52,12789625941.0
2020-04-03,A,CAPITAL,41419.54,3101997664781.0
2020-04-03,A,CUPRUM,43301.82,3965401570062.0
2020-04-03,A,HABITAT,44226.75,4866639889578.0
2020-04-03,A,MODELO,42210.24,990089384054.0
2020-04-03,A,PLANVITAL,40352.06,438969043530.0
2020-04-03,A,PROVIDA,43356.44,3365418792452.0
2020-04-03,A,UNO,44403.53,12979300975.0
2020-04-04,A,CAPITAL,41419.54,3101997664781.0
2020-04-04,A,CUPRUM,43301.82,3965401570062.0
2020-04-04,A,HABITAT,44226.75,4866639889578.0
2020-04-04,A,MODELO,42210.24,990089384054.0
2020-04-04,A,PLANVITAL,40352.06,438969043530.0
2020-04-04,A,PROVIDA,43356.44,3365418792452.0
2020-04-04,A,UNO,44403.53,12979300975.0
2020-04-05,A,CAPITAL,41419.54,3101997664781.0
2020-04-05,A,CUPRUM,43301.82,3965401570062.0
2020-04-05,A,HABITAT,44226.75,4866639889578.0
2020-04-05,A,MODELO,42210.24,990089384054.0
2020-04-05,A,PLANVITAL,40352.06,438969043530.0
2020-04-05,A,PROVIDA,43356.44,3365418792452.0
2020-04-05,A,UNO,44403.53,12979300975.0
2020-04-06,A,CAPITAL,41367.81,3094203040195.0
2020-04-06,A,CUPRUM,43244.31,3957062556460.0
2020-04-06,A,HABITAT,44204.59,4865974839520.0
2020-04-06,A,MODELO,42139.62,989018281811.0
2020-04-06,A,PLANVITAL,40339.29,438344980899.0
2020-04-06,A,PROVIDA,43317.82,3360978415622.0
2020-04-06,A,UNO,44339.36,12996754831.0
2020-04-07,A,CAPITAL,42207.75,3315134598557.0
2020-04-07,A,CUPRUM,44121.26,4209425273634.0
2020-04-07,A,HABITAT,45088.89,5202693922174.0
2020-04-07,A,MODELO,43065.79,1061452225951.0
2020-04-07,A,PLANVITAL,41152.97,469626365176.0
2020-04-07,A,PROVIDA,44192.87,3560295139071.0
2020-04-07,A,UNO,45385.28,13947201448.0
2020-04-08,A,CAPITAL,42358.24,3486421777065.0
2020-04-08,A,CUPRUM,44351.83,4384330293120.0
2020-04-08,A,HABITAT,45412.44,5455683325341.0
2020-04-08,A,MODELO,43318.85,1119148396536.0
2020-04-08,A,PLANVITAL,41366.28,481008881737.0
2020-04-08,A,PROVIDA,44504.4,3648314938141.0
2020-04-08,A,UNO,45549.52,14675371613.0
2020-04-09,A,CAPITAL,43111.48,3640467381102.0
2020-04-09,A,CUPRUM,45089.08,4565172211188.0
2020-04-09,A,HABITAT,46226.17,5752023083553.0
2020-04-09,A,MODELO,44149.1,1195823804076.0
2020-04-09,A,PLANVITAL,42089.62,493204326183.0
2020-04-09,A,PROVIDA,45264.32,3734359603872.0
2020-04-09,A,UNO,46449.55,15687135521.0
2020-04-10,A,CAPITAL,43111.48,3640467381102.0
2020-04-10,A,CUPRUM,45089.08,4565172211188.0
2020-04-10,A,HABITAT,46226.17,5752023083553.0
2020-04-10,A,MODELO,44149.1,1195823804076.0
2020-04-10,A,PLANVITAL,42089.62,493204326183.0
2020-04-10,A,PROVIDA,45264.32,3734359603872.0
2020-04-10,A,UNO,46449.55,15687135521.0
2020-04-11,A,CAPITAL,43111.48,3640467381102.0
2020-04-11,A,CUPRUM,45089.08,4565172211188.0
2020-04-11,A,HABITAT,46226.17,5752023083553.0
2020-04-11,A,MODELO,44149.1,1195823804076.0
2020-04-11,A,PLANVITAL,42089.62,493204326183.0
2020-04-11,A,PROVIDA,45264.32,3734359603872.0
2020-04-11,A,UNO,46449.55,15687135521.0
2020-04-12,A,CAPITAL,43111.48,3640467381102.0
2020-04-12,A,CUPRUM,45089.08,4565172211188.0
2020-04-12,A,HABITAT,46226.17,5752023083553.0
2020-04-12,A,MODELO,44149.1,1195823804076.0
2020-04-12,A,PLANVITAL,42089.62,493204326183.0
2020-04-12,A,PROVIDA,45264.32,3734359603872.0
2020-04-12,A,UNO,46449.55,15687135521.0
2020-04-13,A,CAPITAL,43147.77,3677798676546.0
2020-04-13,A,CUPRUM,45172.8,4599180746316.0
2020-04-13,A,HABITAT,46279.02,5935225639592.0
2020-04-13,A,MODELO,44183.88,1249727000660.0
2020-04-13,A,PLANVITAL,42137.82,496268871392.0
2020-04-13,A,PROVIDA,45364.91,3757473417995.0
2020-04-13,A,UNO,46430.05,16446185979.0
2020-04-14,A,CAPITAL,43370.82,3719593874022.0
2020-04-14,A,CUPRUM,45418.66,4638873927296.0
2020-04-14,A,HABITAT,46497.84,5986244140001.0
2020-04-14,A,MODELO,44405.75,1261681124229.0
2020-04-14,A,PLANVITAL,42391.82,500576719193.0
2020-04-14,A,PROVIDA,45599.92,3786069186687.0
2020-04-14,A,UNO,46717.3,17099791411.0
2020-04-15,A,CAPITAL,44156.71,3802107065229.0
2020-04-15,A,CUPRUM,46228.76,4728568815539.0
2020-04-15,A,HABITAT,47351.23,6111464143291.0
2020-04-15,A,MODELO,45210.35,1287845776149.0
2020-04-15,A,PLANVITAL,43139.16,511123581122.0
2020-04-15,A,PROVIDA,46426.93,3859417949057.0
2020-04-15,A,UNO,47476.15,19536195275.0
2020-04-16,A,CAPITAL,44044.54,3801344322027.0
2020-04-16,A,CUPRUM,46063.64,4722565437682.0
2020-04-16,A,HABITAT,47185.51,6100603961922.0
2020-04-16,A,MODELO,45033.33,1285143665268.0
2020-04-16,A,PLANVITAL,43069.89,510639085958.0
2020-04-16,A,PROVIDA,46297.63,3853030097456.0
2020-04-16,A,UNO,47282.23,19667551270.0
2020-04-17,A,CAPITAL,43838.58,3796971246931.0
2020-04-17,A,CUPRUM,45875.74,4717633474775.0
2020-04-17,A,HABITAT,46984.94,6094554350294.0
2020-04-17,A,MODELO,44859.99,1284388201374.0
2020-04-17,A,PLANVITAL,42893.9,509036587952.0
2020-04-17,A,PROVIDA,46103.09,3843841420091.0
2020-04-17,A,UNO,47017.47,19687287772.0
2020-04-18,A,CAPITAL,43838.58,3796971246931.0
2020-04-18,A,CUPRUM,45875.74,4717633474775.0
2020-04-18,A,HABITAT,46984.94,6094554350294.0
2020-04-18,A,MODELO,44859.99,1284388201374.0
2020-04-18,A,PLANVITAL,42893.9,509036587952.0
2020-04-18,A,PROVIDA,46103.09,3843841420091.0
2020-04-18,A,UNO,47017.47,19687287772.0
2020-04-19,A,CAPITAL,43838.58,3796971246931.0
2020-04-19,A,CUPRUM,45875.74,4717633474775.0
2020-04-19,A,HABITAT,46984.94,6094554350294.0
2020-04-19,A,MODELO,44859.99,1284388201374.0
2020-04-19,A,PLANVITAL,42893.9,509036587952.0
2020-04-19,A,PROVIDA,46103.09,3843841420091.0
2020-04-19,A,UNO,47017.47,19687287772.0
2020-04-20,A,CAPITAL,44380.67,3856643456839.0
2020-04-20,A,CUPRUM,46448.19,4786244085580.0
2020-04-20,A,HABITAT,47562.06,6193326373068.0
2020-04-20,A,MODELO,45437.48,1304554045116.0
2020-04-20,A,PLANVITAL,43416.06,516229048923.0
2020-04-20,A,PROVIDA,46674.75,3897807299933.0
2020-04-20,A,UNO,47654.55,20036620193.0
2020-04-21,A,CAPITAL,44197.41,3861831493430.0
2020-04-21,A,CUPRUM,46237.98,4786525393579.0
2020-04-21,A,HABITAT,47315.43,6192465360031.0
2020-04-21,A,MODELO,45273.1,1309589940708.0
2020-04-21,A,PLANVITAL,43224.67,516255571319.0
2020-04-21,A,PROVIDA,46469.33,3890933332207.0
2020-04-21,A,UNO,47474.36,20077965151.0
2020-04-22,A,CAPITAL,43691.51,3828834491941.0
2020-04-22,A,CUPRUM,45670.38,4738737520163.0
2020-04-22,A,HABITAT,46750.1,6131998683171.0
2020-04-22,A,MODELO,44662.42,1295382758633.0
2020-04-22,A,PLANVITAL,42740.36,511236692515.0
2020-04-22,A,PROVIDA,45911.52,3850763353148.0
2020-04-22,A,UNO,46824.59,19977681968.0
2020-04-23,A,CAPITAL,43877.81,3854463408017.0
2020-04-23,A,CUPRUM,45879.79,4770251062164.0
2020-04-23,A,HABITAT,46963.92,6177196635249.0
2020-04-23,A,MODELO,44894.2,1305674897254.0
2020-04-23,A,PLANVITAL,42915.87,514313791753.0
2020-04-23,A,PROVIDA,46112.0,3871302568264.0
2020-04-23,A,UNO,47062.71,20217873957.0
2020-04-24,A,CAPITAL,43980.51,3870485465710.0
2020-04-24,A,CUPRUM,46031.0,4789442291417.0
2020-04-24,A,HABITAT,47094.77,6192042038669.0
2020-04-24,A,MODELO,45048.92,1312389739193.0
2020-04-24,A,PLANVITAL,43027.35,516310578437.0
2020-04-24,A,PROVIDA,46270.42,3888677423989.0
2020-04-24,A,UNO,47231.45,20317998591.0
2020-04-25,A,CAPITAL,43980.51,3870485465710.0
2020-04-25,A,CUPRUM,46031.0,4789442291417.0
2020-04-25,A,HABITAT,47094.77,6192042038669.0
2020-04-25,A,MODELO,45048.92,1312389739193.0
2020-04-25,A,PLANVITAL,43027.35,516310578437.0
2020-04-25,A,PROVIDA,46270.42,3888677423989.0
2020-04-25,A,UNO,47231.45,20317998591.0
2020-04-26,A,CAPITAL,43980.51,3870485465710.0
2020-04-26,A,CUPRUM,46031.0,4789442291417.0
2020-04-26,A,HABITAT,47094.77,6192042038669.0
2020-04-26,A,MODELO,45048.92,1312389739193.0
2020-04-26,A,PLANVITAL,43027.35,516310578437.0
2020-04-26,A,PROVIDA,46270.42,3888677423989.0
2020-04-26,A,UNO,47231.45,20317998591.0
2020-04-27,A,CAPITAL,43821.41,3836517788951.0
2020-04-27,A,CUPRUM,45820.39,4757768208571.0
2020-04-27,A,HABITAT,46917.11,6149736887369.0
2020-04-27,A,MODELO,44871.33,1304323612331.0
2020-04-27,A,PLANVITAL,42849.24,514107066064.0
2020-04-27,A,PROVIDA,46052.89,3867759656011.0
2020-04-27,A,UNO,47035.83,20028365517.0
2020-04-28,A,CAPITAL,44342.4,3883404563307.0
2020-04-28,A,CUPRUM,46365.33,4814717765863.0
2020-04-28,A,HABITAT,47450.87,6220306004255.0
2020-04-28,A,MODELO,45453.76,1321872365824.0
2020-04-28,A,PLANVITAL,43362.82,520508527539.0
2020-04-28,A,PROVIDA,46617.57,3916214952311.0
2020-04-28,A,UNO,47631.65,20433692418.0
2020-04-29,A,CAPITAL,44497.95,3915764772589.0
2020-04-29,A,CUPRUM,46566.92,4852099229855.0
2020-04-29,A,HABITAT,47629.61,6252489353738.0
2020-04-29,A,MODELO,45677.5,1329613670626.0
2020-04-29,A,PLANVITAL,43513.73,523231494064.0
2020-04-29,A,PROVIDA,46798.57,3936892779485.0
2020-04-29,A,UNO,47817.9,20578751106.0
2020-04-30,A,CAPITAL,44639.24,3923773137209.0
2020-04-30,A,CUPRUM,46738.16,4862499527651.0
2020-04-30,A,HABITAT,47799.53,6264110854859.0
2020-04-30,A,MODELO,45941.49,1335159582652.0
2020-04-30,A,PLANVITAL,43632.19,524171207061.0
2020-04-30,A,PROVIDA,46990.79,3944855806725.0
2020-04-30,A,UNO,48050.47,20700626977.0
2020-05-01,A,CAPITAL,44639.24,3923773137209.0
2020-05-01,A,CUPRUM,46738.16,4862499527651.0
2020-05-01,A,HABITAT,47799.53,6264110854859.0
2020-05-01,A,MODELO,45941.49,1335159582652.0
2020-05-01,A,PLANVITAL,43632.19,524171207061.0
2020-05-01,A,PROVIDA,46990.79,3944855806725.0
2020-05-01,A,UNO,48050.47,20700626977.0
2020-05-02,A,CAPITAL,44639.24,3923773137209.0
2020-05-02,A,CUPRUM,46738.16,4862499527651.0
2020-05-02,A,HABITAT,47799.53,6264110854859.0
2020-05-02,A,MODELO,45941.49,1335159582652.0
2020-05-02,A,PLANVITAL,43632.19,524171207061.0
2020-05-02,A,PROVIDA,46990.79,3944855806725.0
2020-05-02,A,UNO,48050.47,20700626977.0
2020-05-03,A,CAPITAL,44639.24,3923773137209.0
2020-05-03,A,CUPRUM,46738.16,4862499527651.0
2020-05-03,A,HABITAT,47799.53,6264110854859.0
2020-05-03,A,MODELO,45941.49,1335159582652.0
2020-05-03,A,PLANVITAL,43632.19,524171207061.0
2020-05-03,A,PROVIDA,46990.79,3944855806725.0
2020-05-03,A,UNO,48050.47,20700626977.0
2020-05-04,A,CAPITAL,44015.39,3879048889904.0
2020-05-04,A,CUPRUM,46095.81,4802574056182.0
2020-05-04,A,HABITAT,47123.32,6180830905503.0
2020-05-04,A,MODELO,45262.57,1315007501216.0
2020-05-04,A,PLANVITAL,43067.29,517265477315.0
2020-05-04,A,PROVIDA,46397.39,3894382787648.0
2020-05-04,A,UNO,47326.46,22723661251.0
2020-05-05,A,CAPITAL,43606.42,3850221727677.0
2020-05-05,A,CUPRUM,45616.6,4755572347674.0
2020-05-05,A,HABITAT,46663.23,6127343322658.0
2020-05-05,A,MODELO,44779.9,1302554588964.0
2020-05-05,A,PLANVITAL,42624.24,512089286776.0
2020-05-05,A,PROVIDA,45885.36,3853014485912.0
2020-05-05,A,UNO,46850.93,22562855459.0
2020-05-06,A,CAPITAL,43722.31,3871768870002.0
2020-05-06,A,CUPRUM,45746.08,4778077627933.0
2020-05-06,A,HABITAT,46819.5,6159558689292.0
2020-05-06,A,MODELO,44884.46,1308511556715.0
2020-05-06,A,PLANVITAL,42744.94,514217598863.0
2020-05-06,A,PROVIDA,46051.74,3867205993990.0
2020-05-06,A,UNO,46945.01,22720822896.0
2020-05-07,A,CAPITAL,43946.95,3893672126623.0
2020-05-07,A,CUPRUM,45986.8,4804826679619.0
2020-05-07,A,HABITAT,47091.52,6194846656046.0
2020-05-07,A,MODELO,45091.53,1315931577371.0
2020-05-07,A,PLANVITAL,42969.37,517184161796.0
2020-05-07,A,PROVIDA,46270.87,3886904679881.0
2020-05-07,A,UNO,47137.77,22866881454.0
2020-05-08,A,CAPITAL,44071.49,3893475145449.0
2020-05-08,A,CUPRUM,46126.85,4820019530367.0
2020-05-08,A,HABITAT,47234.74,6209697166449.0
2020-05-08,A,MODELO,45240.82,1321671294013.0
2020-05-08,A,PLANVITAL,43107.71,518449038087.0
2020-05-08,A,PROVIDA,46418.11,3900225686252.0
2020-05-08,A,UNO,47294.28,22934922255.0
2020-05-09,A,CAPITAL,44071.49,3893475145449.0
2020-05-09,A,CUPRUM,46126.85,4820019530367.0
2020-05-09,A,HABITAT,47234.74,6209697166449.0
2020-05-09,A,MODELO,45240.82,1321671294013.0
2020-05-09,A,PLANVITAL,43107.71,518449038087.0
2020-05-09,A,PROVIDA,46418.11,3900225686252.0
2020-05-09,A,UNO,47294.28,22934922255.0
2020-05-10,A,CAPITAL,44071.49,3893475145449.0
2020-05-10,A,CUPRUM,46126.85,4820019530367.0
2020-05-10,A,HABITAT,47234.74,6209697166449.0
2020-05-10,A,MODELO,45240.82,1321671294013.0
2020-05-10,A,PLANVITAL,43107.71,518449038087.0
2020-05-10,A,PROVIDA,46418.11,3900225686252.0
2020-05-10,A,UNO,47294.28,22934922255.0
2020-05-11,A,CAPITAL,44037.78,3893010702845.0
2020-05-11,A,CUPRUM,46077.76,4819016758589.0
2020-05-11,A,HABITAT,47171.13,6206220115558.0
2020-05-11,A,MODELO,45255.39,1323968405269.0
2020-05-11,A,PLANVITAL,43052.46,518029954566.0
2020-05-11,A,PROVIDA,46385.62,3901707060237.0
2020-05-11,A,UNO,47266.38,23028357969.0
2020-05-12,A,CAPITAL,43811.09,3873450464419.0
2020-05-12,A,CUPRUM,45831.84,4797055239345.0
2020-05-12,A,HABITAT,46941.36,6176596140057.0
2020-05-12,A,MODELO,45040.2,1319139817187.0
2020-05-12,A,PLANVITAL,42836.71,515662262548.0
2020-05-12,A,PROVIDA,46156.73,3881823836614.0
2020-05-12,A,UNO,47021.02,22930978221.0
2020-05-13,A,CAPITAL,43471.43,3813505265805.0
2020-05-13,A,CUPRUM,45447.67,4520823749777.0
2020-05-13,A,HABITAT,46573.48,5826508043136.0
2020-05-13,A,MODELO,44657.96,1244442597305.0
2020-05-13,A,PLANVITAL,42413.4,485546170668.0
2020-05-13,A,PROVIDA,45786.2,3660697899911.0
2020-05-13,A,UNO,46630.99,21662742656.0
2020-05-14,A,CAPITAL,42856.48,3573940017849.0
2020-05-14,A,CUPRUM,44801.5,4228339980299.0
2020-05-14,A,HABITAT,45937.67,5449985422767.0
2020-05-14,A,MODELO,43934.86,1161875053372.0
2020-05-14,A,PLANVITAL,41799.68,454023048570.0
2020-05-14,A,PROVIDA,45105.97,3438222764621.0
2020-05-14,A,UNO,45947.95,20287209339.0
2020-05-15,A,CAPITAL,42782.52,3382641804545.0
2020-05-15,A,CUPRUM,44737.67,4005805771140.0
2020-05-15,A,HABITAT,45825.88,5155137637592.0
2020-05-15,A,MODELO,43880.69,1098766302717.0
2020-05-15,A,PLANVITAL,41741.57,439527589233.0
2020-05-15,A,PROVIDA,45035.18,3388587355942.0
2020-05-15,A,UNO,45952.61,20799506449.0
2020-05-16,A,CAPITAL,42782.52,3382641804545.0
2020-05-16,A,CUPRUM,44737.67,4005805771140.0
2020-05-16,A,HABITAT,45825.88,5155137637592.0
2020-05-16,A,MODELO,43880.69,1098766302717.0
2020-05-16,A,PLANVITAL,41741.57,439527589233.0
2020-05-16,A,PROVIDA,45035.18,3388587355942.0
2020-05-16,A,UNO,45952.61,20799506449.0
2020-05-17,A,CAPITAL,42782.52,3382641804545.0
2020-05-17,A,CUPRUM,44737.67,4005805771140.0
2020-05-17,A,HABITAT,45825.88,5155137637592.0
2020-05-17,A,MODELO,43880.69,1098766302717.0
2020-05-17,A,PLANVITAL,41741.57,439527589233.0
2020-05-17,A,PROVIDA,45035.18,3388587355942.0
2020-05-17,A,UNO,45952.61,20799506449.0
2020-05-18,A,CAPITAL,43016.19,3221666932504.0
2020-05-18,A,CUPRUM,44966.97,3924557914577.0
2020-05-18,A,HABITAT,46103.18,4912716554909.0
2020-05-18,A,MODELO,44096.78,1045881528810.0
2020-05-18,A,PLANVITAL,41981.46,440476223134.0
2020-05-18,A,PROVIDA,45299.44,3397255785057.0
2020-05-18,A,UNO,46147.8,19888868451.0
2020-05-19,A,CAPITAL,43775.73,3105597428345.0
2020-05-19,A,CUPRUM,45743.35,3982005364860.0
2020-05-19,A,HABITAT,46872.5,4731623427596.0
2020-05-19,A,MODELO,44998.52,1011065974489.0
2020-05-19,A,PLANVITAL,42664.52,446671125502.0
2020-05-19,A,PROVIDA,46110.65,3452307132707.0
2020-05-19,A,UNO,47111.03,19238464602.0
2020-05-20,A,CAPITAL,43770.69,3047058679308.0
2020-05-20,A,CUPRUM,45753.67,3987742914774.0
2020-05-20,A,HABITAT,46910.53,4660171181699.0
2020-05-20,A,MODELO,45035.88,958902031470.0
2020-05-20,A,PLANVITAL,42702.36,446574567164.0
2020-05-20,A,PROVIDA,46154.09,3454397700060.0
2020-05-20,A,UNO,47074.21,18209804669.0
2020-05-21,A,CAPITAL,43770.69,3047058679308.0
2020-05-21,A,CUPRUM,45753.67,3987742914774.0
2020-05-21,A,HABITAT,46910.53,4660171181699.0
2020-05-21,A,MODELO,45035.88,958902031470.0
2020-05-21,A,PLANVITAL,42702.36,446574567164.0
2020-05-21,A,PROVIDA,46154.09,3454397700060.0
